"","week_end","geography","county","percent_visits_combined","percent_visits_covid","percent_visits_influenza","percent_visits_rsv","percent_visits_smoothed_combined","percent_visits_smoothed_covid","percent_visits_smoothed_influenza","percent_visits_smoothed_rsv","ed_trends_covid","ed_trends_influenza","ed_trends_rsv","hsa","hsa_counties","hsa_nci_id","fips","trend_source","BuildNumber"
"1131",2024-06-15,"Indiana","All",0.38,0.33,0.05,0,0.35,0.26,0.07,0.01,"Increasing","Decreasing","Decreasing","All","All","All",18000,"State",2025-12-30
"1132",2024-06-15,"Louisiana","All",0.78,0.61,0.17,0,0.73,0.51,0.21,0.02,"Increasing","Decreasing","No Change","All","All","All",22000,"State",2025-12-30
"1133",2024-06-15,"Maryland","All",0.73,0.61,0.12,0.01,0.65,0.54,0.1,0.01,"Increasing","No Change","No Change","All","All","All",24000,"State",2025-12-30
"1134",2024-06-15,"Massachusetts","All",0.8,0.68,0.12,0.02,0.72,0.59,0.13,0.02,"Increasing","Decreasing","No Change","All","All","All",25000,"State",2025-12-30
"1135",2024-06-15,"New York","All",0.78,0.68,0.09,0.01,0.71,0.6,0.1,0.01,"Increasing","Decreasing","No Change","All","All","All",36000,"State",2025-12-30
"1136",2024-06-15,"North Dakota","All",0.4,0.37,0,0.03,0.32,0.29,0.02,0.01,"No Change","No Change","No Change","All","All","All",38000,"State",2025-12-30
"1137",2024-06-15,"Oregon","All",1.61,1.24,0.37,0.01,1.39,0.97,0.41,0.01,"Increasing","Decreasing","No Change","All","All","All",41000,"State",2025-12-30
"1138",2024-06-15,"Rhode Island","All",0.57,0.44,0.12,0.01,0.5,0.38,0.12,0,"Increasing","No Change","No Change","All","All","All",44000,"State",2025-12-30
"1139",2024-06-15,"Wisconsin","All",0.5,0.44,0.05,0.01,0.43,0.35,0.07,0.01,"Increasing","Decreasing","Decreasing","All","All","All",55000,"State",2025-12-30
"1140",2024-06-22,"Florida","All",2.49,1.93,0.55,0.04,2.04,1.46,0.57,0.03,"Increasing","Decreasing","No Change","All","All","All",12000,"State",2025-12-30
"1141",2024-06-22,"Georgia","All",0.52,0.4,0.11,0.01,0.43,0.31,0.11,0.01,"Increasing","No Change","Decreasing","All","All","All",13000,"State",2025-12-30
"1142",2024-06-22,"Hawaii","All",6.1,5.08,1.03,0.02,6.09,4.73,1.41,0.02,"Increasing","Decreasing","No Change","All","All","All",15000,"State",2025-12-30
"1143",2024-06-22,"Indiana","All",0.5,0.43,0.06,0.01,0.41,0.34,0.06,0.01,"Increasing","Decreasing","Decreasing","All","All","All",18000,"State",2025-12-30
"1144",2024-06-22,"Louisiana","All",1.12,0.91,0.2,0.01,0.86,0.67,0.18,0.01,"Increasing","Decreasing","Decreasing","All","All","All",22000,"State",2025-12-30
"1145",2024-06-22,"Maryland","All",0.93,0.8,0.12,0.02,0.76,0.65,0.11,0.01,"Increasing","No Change","No Change","All","All","All",24000,"State",2025-12-30
"1146",2024-06-22,"New Jersey","All",0.89,0.75,0.13,0.02,0.81,0.66,0.14,0.01,"Increasing","Decreasing","No Change","All","All","All",34000,"State",2025-12-30
"1147",2024-06-22,"Pennsylvania","All",0.5,0.43,0.06,0,0.41,0.35,0.06,0.01,"Increasing","Decreasing","Decreasing","All","All","All",42000,"State",2025-12-30
"1148",2024-06-22,"Vermont","All",0.6,0.53,0.05,0.02,0.6,0.54,0.04,0.01,"Increasing","No Change","No Change","All","All","All",50000,"State",2025-12-30
"1149",2024-06-22,"Wyoming","All",0.96,0.71,0.25,0,1.04,0.74,0.28,0.02,"No Change","No Change","No Change","All","All","All",56000,"State",2025-12-30
"1150",2024-06-29,"Arizona","All",2.01,1.81,0.22,0.01,2,1.65,0.37,0.01,"Increasing","Decreasing","No Change","All","All","All",4000,"State",2025-12-30
"1151",2024-06-29,"Arkansas","All",0.76,0.58,0.16,0.02,0.71,0.48,0.21,0.03,"Increasing","Decreasing","No Change","All","All","All",5000,"State",2025-12-30
"1152",2024-06-29,"California","All",1.71,1.46,0.25,0.01,1.47,1.19,0.25,0.01,"Increasing","Decreasing","No Change","All","All","All",6000,"State",2025-12-30
"1153",2024-06-29,"District of Columbia","All",1.15,1.06,0.06,0.04,0.87,0.8,0.05,0.02,"Increasing","No Change","No Change","All","All","All",11000,"State",2025-12-30
"1154",2024-06-29,"Georgia","All",0.69,0.57,0.1,0.02,0.53,0.41,0.11,0.02,"Increasing","No Change","No Change","All","All","All",13000,"State",2025-12-30
"1155",2024-06-29,"Illinois","All",0.91,0.81,0.09,0.01,0.76,0.65,0.1,0.02,"Increasing","No Change","No Change","All","All","All",17000,"State",2025-12-30
"1156",2024-06-29,"Iowa","All",0.49,0.45,0.04,0,0.44,0.38,0.06,0.01,"Increasing","No Change","No Change","All","All","All",19000,"State",2025-12-30
"1157",2024-06-29,"Kentucky","All",0.93,0.82,0.12,0,0.76,0.63,0.13,0.01,"Increasing","No Change","No Change","All","All","All",21000,"State",2025-12-30
"1158",2024-06-29,"Michigan","All",0.58,0.53,0.05,0.01,0.5,0.44,0.06,0.01,"Increasing","Decreasing","No Change","All","All","All",26000,"State",2025-12-30
"1159",2024-06-29,"Montana","All",0.98,0.92,0.07,0,0.93,0.84,0.08,0.02,"Increasing","No Change","No Change","All","All","All",30000,"State",2025-12-30
"1160",2024-06-29,"Nebraska","All",0.59,0.53,0.05,0.01,0.4,0.35,0.05,0.01,"Increasing","No Change","No Change","All","All","All",31000,"State",2025-12-30
"1161",2024-06-29,"Pennsylvania","All",0.53,0.49,0.04,0,0.47,0.42,0.05,0.01,"Increasing","Decreasing","Decreasing","All","All","All",42000,"State",2025-12-30
"1162",2024-06-29,"Tennessee","All",0.82,0.66,0.14,0.03,0.67,0.5,0.15,0.02,"Increasing","No Change","No Change","All","All","All",47000,"State",2025-12-30
"1163",2024-06-29,"Texas","All",1.54,1.34,0.19,0.02,1.24,1.02,0.21,0.03,"Increasing","Decreasing","No Change","All","All","All",48000,"State",2025-12-30
"1164",2024-06-29,"Utah","All",1.07,0.93,0.14,0,1.04,0.89,0.15,0.01,"Increasing","Decreasing","No Change","All","All","All",49000,"State",2025-12-30
"1165",2024-06-29,"Vermont","All",0.93,0.85,0.03,0.03,0.72,0.65,0.04,0.02,"Increasing","No Change","No Change","All","All","All",50000,"State",2025-12-30
"1166",2024-07-06,"California","All",1.97,1.73,0.22,0,1.71,1.45,0.24,0.01,"Increasing","Decreasing","No Change","All","All","All",6000,"State",2025-12-30
"1167",2024-07-06,"Kansas","All",0.66,0.6,0.06,0,0.52,0.47,0.05,0,"Increasing","No Change","Decreasing","All","All","All",20000,"State",2025-12-30
"1168",2024-07-06,"Kentucky","All",1.28,1.12,0.14,0.02,0.99,0.84,0.14,0.01,"Increasing","No Change","No Change","All","All","All",21000,"State",2025-12-30
"1169",2024-07-06,"Louisiana","All",1.95,1.77,0.18,0.01,1.48,1.29,0.18,0.02,"Increasing","No Change","No Change","All","All","All",22000,"State",2025-12-30
"1170",2024-07-06,"Maine","All",0.92,0.9,0.03,0,0.78,0.72,0.06,0.01,"Increasing","No Change","No Change","All","All","All",23000,"State",2025-12-30
"1171",2024-07-06,"New Jersey","All",1.08,0.97,0.12,0,0.98,0.85,0.12,0.01,"Increasing","No Change","No Change","All","All","All",34000,"State",2025-12-30
"1172",2024-07-06,"New Mexico","All",1.79,1.68,0.1,0.01,1.8,1.7,0.1,0.01,"Increasing","Decreasing","No Change","All","All","All",35000,"State",2025-12-30
"1173",2024-07-06,"North Carolina","All",1.47,1.14,0.38,0.02,1.27,0.9,0.41,0.01,"Increasing","No Change","Decreasing","All","All","All",37000,"State",2025-12-30
"1174",2024-07-06,"Oregon","All",1.93,1.76,0.16,0.01,1.89,1.65,0.24,0.01,"Increasing","Decreasing","No Change","All","All","All",41000,"State",2025-12-30
"1175",2024-07-06,"Rhode Island","All",0.98,0.91,0.1,0,0.75,0.69,0.07,0.01,"Increasing","No Change","No Change","All","All","All",44000,"State",2025-12-30
"1176",2024-07-06,"United States","All",1.56,1.39,0.17,0.01,1.3,1.12,0.18,0.01,"Increasing","Decreasing","Decreasing","All","All","All",0,"United States",2025-12-30
"1177",2024-07-06,"Vermont","All",1.08,0.96,0.1,0,0.87,0.78,0.06,0.02,"Increasing","No Change","No Change","All","All","All",50000,"State",2025-12-30
"1178",2024-07-06,"Washington","All",2.11,1.91,0.21,0,2.07,1.79,0.28,0.01,"Increasing","Decreasing","No Change","All","All","All",53000,"State",2025-12-30
"1179",2024-07-13,"Alabama","All",1.79,1.59,0.19,0.03,1.4,1.21,0.19,0.01,"Increasing","No Change","Decreasing","All","All","All",1000,"State",2025-12-30
"1180",2024-07-13,"Arkansas","All",1.34,1.21,0.12,0.02,1.05,0.87,0.19,0.01,"Increasing","No Change","No Change","All","All","All",5000,"State",2025-12-30
"1181",2024-07-13,"Connecticut","All",1.4,1.35,0.04,0,1.22,1.17,0.05,0,"Increasing","Decreasing","No Change","All","All","All",9000,"State",2025-12-30
"1182",2024-07-13,"Kentucky","All",1.49,1.38,0.1,0.02,1.23,1.11,0.12,0.01,"Increasing","No Change","No Change","All","All","All",21000,"State",2025-12-30
"1183",2024-07-13,"New Hampshire","All",NA,1.14,0.11,0,NA,1,0.11,0,"Increasing","No Change","No Change","All","All","All",33000,"State",2025-12-30
"1184",2024-07-13,"New Jersey","All",1.38,1.25,0.13,0.01,1.14,1.02,0.12,0.01,"Increasing","No Change","Decreasing","All","All","All",34000,"State",2025-12-30
"1185",2024-07-13,"South Dakota","All",NA,0.91,0.02,0,NA,0.89,0.02,0.02,"Increasing","No Change","No Change","All","All","All",46000,"State",2025-12-30
"1186",2024-07-13,"Texas","All",2.57,2.39,0.18,0.02,2.08,1.88,0.2,0.03,"Increasing","Decreasing","No Change","All","All","All",48000,"State",2025-12-30
"1187",2024-07-20,"Arkansas","All",1.65,1.45,0.21,0.01,1.36,1.16,0.2,0.01,"Increasing","No Change","No Change","All","All","All",5000,"State",2025-12-30
"1188",2024-07-20,"California","All",2.41,2.26,0.16,0.01,2.19,2.01,0.18,0,"Increasing","Decreasing","No Change","All","All","All",6000,"State",2025-12-30
"1189",2024-07-20,"Delaware","All",1.6,1.56,0.01,0.03,1.21,1.16,0.04,0.02,"Increasing","No Change","No Change","All","All","All",10000,"State",2025-12-30
"1190",2024-07-20,"Idaho","All",1.54,1.51,0.05,0.02,1.53,1.47,0.07,0.01,"Increasing","Decreasing","No Change","All","All","All",16000,"State",2025-12-30
"1191",2024-07-20,"Kansas","All",1.19,1.11,0.07,0.02,0.89,0.81,0.08,0.01,"Increasing","No Change","No Change","All","All","All",20000,"State",2025-12-30
"1192",2024-07-20,"South Dakota","All",NA,1.04,0.08,0,NA,0.98,0.04,0.01,"No Change","No Change","No Change","All","All","All",46000,"State",2025-12-30
"1193",2024-07-20,"Texas","All",3.42,3.25,0.19,0.02,2.7,2.51,0.19,0.02,"Increasing","No Change","No Change","All","All","All",48000,"State",2025-12-30
"1194",2024-07-27,"Alaska","All",3.15,2.87,0.29,0.01,2.85,2.54,0.32,0.01,"Increasing","No Change","No Change","All","All","All",2000,"State",2025-12-30
"1195",2024-07-27,"Colorado","All",1.98,1.91,0.07,0.01,1.73,1.66,0.07,0.01,"Increasing","No Change","No Change","All","All","All",8000,"State",2025-12-30
"1196",2024-07-27,"Connecticut","All",2.15,2.11,0.04,0,1.74,1.7,0.04,0.01,"Increasing","No Change","No Change","All","All","All",9000,"State",2025-12-30
"1197",2024-07-27,"Illinois","All",1.92,1.85,0.07,0.01,1.6,1.52,0.08,0.01,"Increasing","No Change","No Change","All","All","All",17000,"State",2025-12-30
"1198",2024-07-27,"Indiana","All",1.75,1.7,0.06,0,1.33,1.28,0.05,0,"Increasing","No Change","No Change","All","All","All",18000,"State",2025-12-30
"1199",2024-07-27,"Kentucky","All",2.29,2.17,0.11,0.02,1.88,1.78,0.09,0.02,"Increasing","Decreasing","No Change","All","All","All",21000,"State",2025-12-30
"1200",2024-07-27,"Louisiana","All",3.98,3.88,0.12,0.01,3.17,3.02,0.16,0.02,"Increasing","No Change","No Change","All","All","All",22000,"State",2025-12-30
"1201",2024-07-27,"Maryland","All",2.18,2.09,0.09,0.02,1.81,1.73,0.08,0.01,"Increasing","No Change","No Change","All","All","All",24000,"State",2025-12-30
"1202",2024-07-27,"Montana","All",1.89,1.83,0.07,0,1.8,1.72,0.08,0.01,"Increasing","No Change","No Change","All","All","All",30000,"State",2025-12-30
"1203",2024-07-27,"New Hampshire","All",NA,1.55,0.14,0,NA,1.33,0.1,0,"Increasing","No Change","No Change","All","All","All",33000,"State",2025-12-30
"1204",2024-07-27,"South Carolina","All",2.82,2.7,0.14,0.01,2.19,2.08,0.11,0.01,"Increasing","No Change","No Change","All","All","All",45000,"State",2025-12-30
"1205",2024-07-27,"Tennessee","All",2.07,1.92,0.15,0.02,1.61,1.48,0.14,0.02,"Increasing","No Change","No Change","All","All","All",47000,"State",2025-12-30
"1206",2024-07-27,"United States","All",2.42,2.28,0.14,0.01,2.11,1.97,0.15,0.01,"Increasing","Decreasing","No Change","All","All","All",0,"United States",2025-12-30
"1207",2024-07-27,"Washington","All",2.29,2.21,0.09,0.01,2.18,2.06,0.13,0.01,"Increasing","Decreasing","No Change","All","All","All",53000,"State",2025-12-30
"1208",2024-08-03,"Alabama","All",3.62,3.47,0.15,0.03,3.01,2.8,0.22,0.03,"Increasing","No Change","No Change","All","All","All",1000,"State",2025-12-30
"1209",2024-08-03,"Colorado","All",2.06,2.01,0.06,0.01,1.9,1.84,0.06,0.01,"Increasing","No Change","No Change","All","All","All",8000,"State",2025-12-30
"1210",2024-08-03,"Delaware","All",2.38,2.31,0.07,0.01,1.99,1.94,0.04,0.01,"Increasing","No Change","No Change","All","All","All",10000,"State",2025-12-30
"1211",2024-08-03,"Georgia","All",2.32,2.21,0.1,0.02,1.95,1.85,0.1,0.02,"Increasing","No Change","Increasing","All","All","All",13000,"State",2025-12-30
"1212",2024-08-03,"Indiana","All",2.08,2.01,0.07,0.01,1.69,1.63,0.05,0.01,"Increasing","No Change","No Change","All","All","All",18000,"State",2025-12-30
"1213",2024-08-03,"Louisiana","All",4.24,4.1,0.16,0.01,3.77,3.63,0.15,0.01,"Increasing","No Change","No Change","All","All","All",22000,"State",2025-12-30
"1214",2024-08-03,"Nevada","All",1.64,1.53,0.13,0,1.75,1.6,0.15,0,"No Change","No Change","No Change","All","All","All",32000,"State",2025-12-30
"1215",2024-08-03,"New Mexico","All",2.9,2.8,0.13,0,2.63,2.55,0.1,0.01,"Increasing","No Change","No Change","All","All","All",35000,"State",2025-12-30
"1216",2024-08-03,"North Dakota","All",1.04,1.02,0.01,0,0.91,0.9,0.01,0,"Increasing","No Change","No Change","All","All","All",38000,"State",2025-12-30
"1217",2024-08-03,"Ohio","All",1.83,1.73,0.04,0.01,1.51,1.42,0.04,0.01,"Increasing","No Change","No Change","All","All","All",39000,"State",2025-12-30
"1218",2024-08-03,"Oklahoma","All",2.08,2.02,0.08,0,1.78,1.7,0.08,0,"Increasing","No Change","No Change","All","All","All",40000,"State",2025-12-30
"1219",2024-08-03,"Pennsylvania","All",1.51,1.46,0.04,0,1.26,1.22,0.04,0,"Increasing","No Change","No Change","All","All","All",42000,"State",2025-12-30
"1220",2024-08-03,"Tennessee","All",2.44,2.3,0.15,0.02,2.02,1.88,0.14,0.02,"Increasing","No Change","No Change","All","All","All",47000,"State",2025-12-30
"1221",2024-08-03,"Utah","All",1.89,1.83,0.07,0.01,1.78,1.7,0.08,0.01,"Increasing","No Change","No Change","All","All","All",49000,"State",2025-12-30
"1222",2024-08-10,"Alaska","All",2.55,2.37,0.2,0.03,2.81,2.56,0.24,0.04,"No Change","No Change","No Change","All","All","All",2000,"State",2025-12-30
"1223",2024-08-10,"Colorado","All",2.08,2.04,0.04,0,2.04,1.98,0.06,0.01,"Increasing","No Change","No Change","All","All","All",8000,"State",2025-12-30
"1224",2024-08-10,"Idaho","All",2.02,1.94,0.06,0.05,1.95,1.92,0.04,0.02,"Increasing","No Change","No Change","All","All","All",16000,"State",2025-12-30
"1225",2024-08-10,"Nebraska","All",1.57,1.53,0.05,0,1.35,1.32,0.03,0.01,"Increasing","Increasing","No Change","All","All","All",31000,"State",2025-12-30
"1226",2024-08-10,"New Hampshire","All",NA,1.81,0.08,0,NA,1.69,0.1,0,"Increasing","No Change","No Change","All","All","All",33000,"State",2025-12-30
"1227",2024-08-10,"New York","All",1.5,1.45,0.05,0.01,1.54,1.47,0.06,0.01,"Increasing","Decreasing","No Change","All","All","All",36000,"State",2025-12-30
"1228",2024-08-10,"North Dakota","All",1.66,1.61,0.05,0,1.2,1.18,0.02,0,"Increasing","No Change","No Change","All","All","All",38000,"State",2025-12-30
"1229",2024-08-10,"Oklahoma","All",2.18,2.12,0.05,0.01,2.05,1.96,0.08,0,"Increasing","No Change","No Change","All","All","All",40000,"State",2025-12-30
"1230",2024-08-10,"Rhode Island","All",1.53,1.58,0.06,0.02,1.35,1.44,0.06,0.01,"Increasing","No Change","No Change","All","All","All",44000,"State",2025-12-30
"1231",2024-08-10,"United States","All",2.69,2.56,0.14,0.02,2.58,2.45,0.14,0.01,"Increasing","Decreasing","Increasing","All","All","All",0,"United States",2025-12-30
"1232",2024-08-17,"District of Columbia","All",2.33,2.27,0.07,0.01,2.36,2.3,0.06,0.01,"No Change","No Change","No Change","All","All","All",11000,"State",2025-12-30
"1233",2024-08-17,"Louisiana","All",4.1,3.99,0.13,0.02,4.23,4.1,0.14,0.02,"Increasing","No Change","No Change","All","All","All",22000,"State",2025-12-30
"1234",2024-08-17,"Maryland","All",2.46,2.39,0.05,0.02,2.48,2.4,0.07,0.02,"Increasing","No Change","Increasing","All","All","All",24000,"State",2025-12-30
"1235",2024-08-17,"Massachusetts","All",2.28,2.23,0.06,0.01,2.14,2.07,0.07,0.01,"Increasing","No Change","No Change","All","All","All",25000,"State",2025-12-30
"1236",2024-08-17,"Nevada","All",1.51,1.41,0.1,0,1.6,1.49,0.11,0,"No Change","Decreasing","No Change","All","All","All",32000,"State",2025-12-30
"1237",2024-08-17,"North Carolina","All",4.42,3.98,0.68,0.01,4.21,3.8,0.63,0.01,"Increasing","Increasing","No Change","All","All","All",37000,"State",2025-12-30
"1238",2024-08-17,"South Carolina","All",4.25,4.14,0.12,0.01,3.94,3.82,0.13,0.01,"Increasing","No Change","No Change","All","All","All",45000,"State",2025-12-30
"1239",2024-08-17,"Texas","All",3.51,3.34,0.19,0.04,3.84,3.66,0.2,0.03,"No Change","No Change","Increasing","All","All","All",48000,"State",2025-12-30
"1240",2024-08-17,"United States","All",2.73,2.6,0.14,0.02,2.69,2.56,0.14,0.02,"Increasing","Decreasing","Increasing","All","All","All",0,"United States",2025-12-30
"1241",2024-08-17,"Vermont","All",2.47,2.42,0,0.02,2.16,2.09,0.02,0.02,"Increasing","No Change","No Change","All","All","All",50000,"State",2025-12-30
"1242",2024-08-24,"Alaska","All",2.22,1.89,0.34,0.01,2.41,2.18,0.25,0.01,"Decreasing","No Change","No Change","All","All","All",2000,"State",2025-12-30
"1243",2024-08-24,"Connecticut","All",2.43,2.4,0.03,0,2.35,2.31,0.03,0.01,"Increasing","No Change","No Change","All","All","All",9000,"State",2025-12-30
"1244",2024-08-24,"Maine","All",2.54,2.52,0.03,0,2.28,2.27,0.03,0,"Increasing","No Change","No Change","All","All","All",23000,"State",2025-12-30
"1245",2024-08-24,"Michigan","All",1.99,1.96,0.05,0.01,1.83,1.81,0.04,0.01,"Increasing","No Change","No Change","All","All","All",26000,"State",2025-12-30
"1246",2024-08-24,"Nebraska","All",1.65,1.61,0.03,0.01,1.67,1.62,0.04,0.01,"Increasing","No Change","No Change","All","All","All",31000,"State",2025-12-30
"1247",2024-08-24,"Nevada","All",1.86,1.72,0.16,0.01,1.67,1.55,0.12,0.01,"No Change","No Change","No Change","All","All","All",32000,"State",2025-12-30
"1248",2024-08-24,"Pennsylvania","All",1.94,1.91,0.04,0.01,1.78,1.74,0.04,0.01,"Increasing","No Change","No Change","All","All","All",42000,"State",2025-12-30
"1249",2024-08-24,"South Carolina","All",4.46,4.36,0.11,0.02,4.24,4.13,0.12,0.01,"Increasing","No Change","No Change","All","All","All",45000,"State",2025-12-30
"1250",2024-08-24,"Texas","All",3.58,3.36,0.23,0.04,3.69,3.49,0.21,0.03,"Decreasing","No Change","Increasing","All","All","All",48000,"State",2025-12-30
"1251",2024-08-24,"Virginia","All",3.42,3.31,0.13,0.01,3.4,3.3,0.12,0.01,"Increasing","No Change","No Change","All","All","All",51000,"State",2025-12-30
"1252",2024-08-24,"Washington","All",2.19,2.14,0.08,0.01,2.36,2.27,0.1,0.01,"No Change","No Change","No Change","All","All","All",53000,"State",2025-12-30
"1253",2024-08-31,"Colorado","All",1.84,1.79,0.05,0.01,1.95,1.9,0.05,0.01,"Decreasing","No Change","No Change","All","All","All",8000,"State",2025-12-30
"1254",2024-08-31,"Connecticut","All",2.25,2.18,0.06,0.02,2.35,2.3,0.04,0.01,"No Change","No Change","No Change","All","All","All",9000,"State",2025-12-30
"1255",2024-08-31,"District of Columbia","All",2.42,2.23,0.15,0.04,2.38,2.27,0.09,0.02,"No Change","No Change","No Change","All","All","All",11000,"State",2025-12-30
"1256",2024-08-31,"Florida","All",2.98,2.46,0.46,0.09,3.07,2.64,0.39,0.07,"Decreasing","Increasing","Increasing","All","All","All",12000,"State",2025-12-30
"1257",2024-08-31,"Georgia","All",2.43,2.28,0.14,0.03,2.91,2.76,0.15,0.02,"Increasing","Increasing","No Change","All","All","All",13000,"State",2025-12-30
"1258",2024-08-31,"Hawaii","All",2.61,2,0.62,0.03,2.9,2.34,0.57,0.03,"No Change","Decreasing","Increasing","All","All","All",15000,"State",2025-12-30
"1259",2024-08-31,"Kentucky","All",4.45,4.24,0.18,0.04,4.29,4.14,0.14,0.03,"Increasing","Increasing","No Change","All","All","All",21000,"State",2025-12-30
"1260",2024-08-31,"Michigan","All",2.23,2.18,0.04,0,2.02,2,0.04,0.01,"Increasing","No Change","No Change","All","All","All",26000,"State",2025-12-30
"1261",2024-08-31,"South Carolina","All",3.84,3.73,0.1,0.02,4.18,4.07,0.11,0.02,"Increasing","No Change","No Change","All","All","All",45000,"State",2025-12-30
"1262",2024-08-31,"South Dakota","All",NA,1.78,0.05,0.02,NA,1.89,0.06,0.01,"Increasing","No Change","No Change","All","All","All",46000,"State",2025-12-30
"1263",2024-08-31,"Texas","All",3.13,2.86,0.28,0.04,3.41,3.19,0.23,0.04,"Decreasing","Increasing","Increasing","All","All","All",48000,"State",2025-12-30
